timestamp,kiln_temperature,secondary_air_temp,kiln_pressure,rotary_speed_rpm,fuel_flow_rate,primary_airflow,secondary_airflow,motor_current,vibration_level,exhaust_o2,exhaust_co,exhaust_co2,feed_rate,kiln_torque,preheater_temp,clinker_temp
2025-12-02 00:00:00,1454.8249339489885,905.212325200789,1.2341180713577282,3.4589437653893187,249.4344044721455,51.52011973730552,70.73261172619885,189.53480154401555,2.5716565107063833,3.9664063941642156,0.20275668050791473,25.59491701743151,208.73497111975504,417.2707745744409,781.075198537049,1248.1204832316578
2025-12-02 00:00:01,1446.1638624596364,890.3199350199434,1.2216762918445956,3.4141132552406623,248.5047866017236,50.71268678071585,70.7170183113209,173.98838208389213,2.556155064335308,4.16479761950145,0.1482739257823593,26.712311054091625,202.01609067679848,403.55326227168723,791.3552807277713,1254.1582721437114
2025-12-02 00:00:02,1453.5613331980853,904.162335836264,1.2113058711928126,3.5842245563747777,244.8438029463993,47.57872703206972,67.93043135523354,181.7447932217312,2.6319407356398625,3.7876052742430653,0.2440804980544054,26.493057916164553,200.4534462907747,411.47070674330996,769.9475482685986,1253.0526321810792
2025-12-02 00:00:03,1437.4172746830511,888.9133747024366,1.1768093137383926,3.5871315547562292,251.5896080221815,48.663401571388306,67.44158330289424,182.74087065952736,2.3363366297216306,4.429925483556071,0.17729523131137803,25.69698867758333,206.9611236367125,412.2578069729886,781.2429944951954,1249.3356579176816
2025-12-02 00:00:04,1437.8634304734924,899.0215416338677,1.1085146202245981,3.4800698623655104,245.64824300807956,50.34864384706933,62.17736811661363,182.02666473004962,2.70335450140578,4.080740283637155,0.22962918818528494,25.951214033688927,198.06568671008023,408.506474703546,788.0608956786926,1258.4347312723264
2025-12-02 00:00:05,1434.032286232053,893.6964012623595,1.132750089020886,3.4299948485367207,248.68335036442198,49.911609177286266,72.77870336841923,172.16300565176286,2.6664296355959616,4.018337440369043,0.1297237874649758,25.181524240170887,198.38423692599824,416.7879399097639,783.775457963912,1246.3275769564711
2025-12-02 00:00:06,1451.4203935220648,902.2451425060252,1.1543291745944253,3.6520770860662646,245.4027674142922,48.30907684362112,65.06396968437751,180.26814086310506,2.284903334735326,4.153048940597955,0.09578039872205012,26.01805926939154,198.88444773058393,422.532733708281,784.0693629500171,1239.5474228040966
2025-12-02 00:00:07,1468.2691464178117,909.3914103518734,1.1642053057531407,3.714415673670638,247.20116360425587,48.690467596293814,69.4313915921877,173.83348650764484,2.648512513685957,3.842734180708906,0.1508168680218804,25.911299771318088,203.10370136216827,417.48389391837435,770.1549656967236,1239.9393027900487
2025-12-02 00:00:08,1442.8288457893618,906.9569231383432,1.2709237795205905,3.6895772491099463,238.33798937659571,53.04659630525605,70.71821721771003,181.49477602169875,2.8299895208071346,4.009513928693293,0.17497569970706142,26.367683743151204,200.4764969696251,410.5972566983597,802.4256205874494,1259.5471241164792
2025-12-02 00:00:09,1435.0000785448638,894.3753838020347,1.1548176801274301,3.6030068762949776,246.5629259531334,51.324703650019025,69.50388573636847,175.00244748288446,2.5582225839588357,4.1829580760916665,0.2790590552422361,25.581483700809702,206.27243643199597,431.9108728338522,782.6870248812379,1261.0550830034135
2025-12-02 00:00:10,1459.6069758263202,903.2756267542884,1.1653614612802747,3.598211431739261,249.77333831243877,48.96159572237779,72.49303127813305,180.76518846908277,2.87839403129882,3.94818573823616,0.1940303768599676,26.028724357063613,198.08146113859846,405.06780473524657,785.0705821020371,1267.3591812400266
2025-12-02 00:00:11,1452.0600120784268,905.5559923963801,1.2251721007096232,3.5533834466483962,256.8821852672968,51.27014717743869,66.6191164011023,182.10168523503236,2.563397040536753,3.835891273149281,0.2217671941962018,25.953602491074424,206.48933424914804,423.3295525831683,791.8489981085788,1241.6847941677706
2025-12-02 00:00:12,1456.3914183320308,907.1563061387016,1.2070815885441561,3.5447753070894463,258.0851950017486,50.93253183361331,74.46118946521209,184.37409784218417,2.6988508655029007,3.9914216358957573,0.17745683158853046,26.64262866964757,196.28866379623588,412.25621027362496,761.2175283537428,1244.3761014591405
2025-12-02 00:00:13,1459.650588783194,911.8478656013282,1.20394439931427,3.479434172188981,241.14179593626903,51.12353706884923,63.132844621110564,176.87311858474902,2.394937166850985,4.257759349878863,0.17019145261138116,25.778318349182197,207.57285412255703,418.6059374850297,769.1767282807949,1239.4880613296393
2025-12-02 00:00:14,1454.6663819480666,889.2233502206237,1.12453739864281,3.5024640378644354,251.8262410108672,47.49636930311955,64.70012538752121,175.05630389748464,3.0030956497646204,4.075355728778037,0.05107737930451037,26.55394248824332,199.68278310826386,410.5794528563568,769.545949477864,1257.2309046085938
2025-12-02 00:00:15,1457.1538660264498,896.2165215575558,1.183617942564173,3.452009644450253,245.93871862531836,45.06643956564657,72.8254607212217,183.32681056171256,2.429052374690005,3.555896337876124,0.18541632730400515,26.9983783010425,201.45248352117238,410.551684203124,767.8049146494023,1255.478199756103
2025-12-02 00:00:16,1458.9501228304864,907.5290303428577,1.228262101239368,3.403583212850409,248.33488287824642,49.68958161659192,68.82454901481863,178.34899260341598,2.232559118479143,3.929328122916971,0.1339800807342269,26.088636036489135,200.37718512833203,412.787500915192,790.2843149805835,1249.9470822381184
2025-12-02 00:00:17,1453.8790175957865,901.7138393867535,1.1000556144382225,3.6009374944795454,253.52010754860504,48.62465598989453,70.50907012752114,185.25782696671726,2.8227719596559306,3.8835727859271927,0.15616042142478187,25.76586264142018,194.78662759496416,412.4958135725958,782.9447722667575,1250.6815268181354
2025-12-02 00:00:18,1444.5252333683136,895.3050439277758,1.216195613341894,3.5470695869786977,248.86484959175175,50.41236343750859,73.84838152866028,178.3800864118562,2.7161603463398323,3.9035978805048774,0.16444481002268668,26.5039180814006,198.33619876178503,424.05640170114316,784.0091147202628,1258.7196883316738
2025-12-02 00:00:19,1445.691644323438,900.3827204736947,1.2706222200402488,3.6746319371381455,246.8086408276939,49.77841475746317,67.72768734915348,176.72461181835953,2.393708154465463,4.141543578851605,0.2264173186252995,26.66815554673353,205.4192632841473,425.0800958299803,765.8237289108608,1259.6812986560826
2025-12-02 00:00:20,1433.1618987727518,893.5266657439773,1.2067174289823597,3.5565099144645584,248.7139501096236,51.68343704998169,71.41096322539143,180.9763173149703,2.3546121589308595,3.785177489627294,0.13924213334784757,25.60622333999377,201.82400061826556,438.5128380806347,779.4744431715519,1254.9222554766425
2025-12-02 00:00:21,1442.0987565788648,903.0822570600271,1.20281357023074,3.288957618259668,246.98864147635055,50.68363990924314,71.65005993776445,179.70445571907126,2.2880984031866953,3.9367935350034493,0.06300218595015304,26.30595941614125,197.21172271136788,424.6245112682327,773.3052581501432,1248.4978581277624
2025-12-02 00:00:22,1458.9304302871697,896.432257640438,1.1670927744293618,3.414311262103788,248.52776523229366,51.385528476062824,70.64208637825276,175.11006463243643,2.6233289004086267,3.911420965279416,0.2523945720718186,25.32296396870775,198.88581675211097,428.68533258016845,786.8833565300383,1266.8030527966794
2025-12-02 00:00:23,1458.3302920102929,902.9382337057957,1.1999069529640505,3.476442236342204,243.69935541434407,51.60660911745437,66.45036324987908,180.44067203930632,2.1440533484457167,3.8362622572651834,0.15777438333364643,25.52759205586094,200.46361559122715,417.1372370100423,771.3002271934178,1240.1406130206594
2025-12-02 00:00:24,1455.3000230342502,893.5660793748078,1.2139619520530145,3.4929026422856673,248.2391741316491,49.77276072673909,72.49084423261414,184.58397698262183,2.470142787879667,4.143115299140099,0.2594551407619603,26.1814587451618,201.77595839331838,433.9566958863735,775.1337404839475,1238.9253744551884
2025-12-02 00:00:25,1454.6969979764783,911.6665256353525,1.1123394707187224,3.596030721959793,259.54026389623505,54.525074814716405,75.08376150355609,177.78424674688208,2.3991401575054736,4.173713985040977,0.15487741024305463,25.854361919393547,205.40044224687452,422.06908760796966,765.3887400723502,1251.1565459416681
2025-12-02 00:00:26,1445.939614315412,898.0875122997692,1.2316734752237193,3.6102509692951794,251.46005979197045,47.87372822557016,68.83298401862884,183.66528762350868,2.3029052332187745,3.7592104255984595,0.2024334030612198,25.370381296508363,198.38537439517725,409.35256507329143,792.6567992890765,1258.0646152530983
2025-12-02 00:00:27,1447.637917003489,905.4313952976892,1.2116271511871364,3.5205633178361775,261.9398035048764,50.19867730377411,72.03096877090464,175.8683702298197,2.434802398051674,4.157244806564399,0.18918210805973917,25.96093308503836,203.16566950861008,411.1308179476701,770.534082250059,1257.1935872141044
2025-12-02 00:00:28,1451.5859791454225,893.7786988565653,1.2518081792519604,3.6653503919574213,246.94169324644562,51.12862188434599,67.14432527975714,186.9505394143377,2.68175430801026,3.895036195126297,0.21898541381248654,25.83690522627857,195.81244163392947,403.78182806508374,788.2349232893996,1245.9621914841528
2025-12-02 00:00:29,1445.242130066405,888.3200518858589,1.2355323600929282,3.516758827776541,250.6369718305938,51.88035554685369,73.76146192168154,183.41370773267377,2.4784787679361933,4.012977013976776,0.17759335676774443,26.567747915299726,198.84130714838903,440.03405729548706,792.7203998706223,1249.802542386449
2025-12-02 00:00:30,1465.3670810291171,896.0658969461672,1.1580742611814643,3.7679175390890114,250.2586108067632,53.233319815737,71.73455504743389,184.46187354464377,2.3528008251498997,4.16609335338326,0.21020787668234517,26.929991171204236,197.80364247687294,406.25781159302613,779.188323573819,1247.9906926814301
2025-12-02 00:00:31,1447.3632336400044,902.512921985197,1.2414683762254963,3.4732583765842,258.3639859334489,48.55776309018211,73.91077184061825,182.78201588311848,2.7073526602055873,3.8251515343538394,0.21859975421375188,25.878409391359273,205.03651575966737,447.05478469023046,778.7265901620246,1252.7478948029589
2025-12-02 00:00:32,1431.5441301858214,894.7417544492727,1.0800456145226403,3.390853545646548,253.57916937087754,50.38195936950815,76.38035541683534,178.2576643582367,2.60093306583895,4.028084450921919,0.12549170759201625,25.855024535292902,201.635871045748,421.1101205554157,770.7305775966862,1250.5241056363266
2025-12-02 00:00:33,1453.1140181001247,903.7638627046636,1.189519800086545,3.6169162515497444,254.06870942107295,50.170582709049654,70.28180321761454,173.80402065508017,2.4017020147921606,3.730593622398521,0.16362879552690388,26.597174043095464,198.41647275174992,420.95973128637416,774.0193190240991,1258.7701837189827
2025-12-02 00:00:34,1442.8419534328305,903.3412112712828,1.2198177885043537,3.5799709589582513,256.50605373177484,48.563446233622834,68.81788799062042,177.47519503660646,2.618197205247422,3.718094710677599,0.215221759869332,26.66873592974797,205.01865041410053,417.55037094514626,779.4775173959548,1263.2530241092531
2025-12-02 00:00:35,1447.8931751631524,898.197034105118,1.3132907652629418,3.306084459939968,256.019172784501,50.522981743119665,72.63380113479535,181.1674347425592,2.735161336634202,4.3878284034925015,0.13748928389060933,26.098180996088246,201.88995042991658,422.3303977060727,777.2995398985572,1247.6842917773245
2025-12-02 00:00:36,1451.5696222588965,905.6124216808735,1.1726275827926713,3.56900453506571,251.45727957453974,46.022093116697384,76.07840815255116,186.84125014545486,2.1552015481055347,4.0747724845671085,0.18568068216694242,25.91248517443637,202.4973881361839,420.76744147364536,768.6321622320377,1244.943317451664
2025-12-02 00:00:37,1453.4805355685914,904.2247655018207,1.1893782666619053,3.5608998601166393,251.96660171973198,44.92653673440025,73.31002269924406,176.1086304687524,3.0855797659717235,4.415271279503531,0.1925598314838318,26.044882749929865,196.69569889269266,420.7731305793249,780.4690060240242,1252.7271180387154
2025-12-02 00:00:38,1448.9807982817867,904.0367054334284,1.244750270404816,3.4944513041811676,247.03824658461068,54.24610276787973,65.9734362608247,184.2344414818094,2.3919361185152264,4.391906902741218,0.14387866967854987,26.205545689358296,204.23427533675508,426.96901511402154,785.7113823428713,1265.3866687761658
2025-12-02 00:00:39,1443.5150472819469,905.5238176974092,1.2040331084944729,3.602025744825827,249.2086858477863,46.978126872209174,68.47131071504032,178.913366457777,2.56371874082873,4.1786743300099936,0.1969149216461603,26.091617290187674,202.04712071364494,416.39039199179854,774.895757511445,1239.739824983104
2025-12-02 00:00:40,1442.94630691401,889.024410042683,1.2182030948690847,3.6040106206524123,254.01922008599092,48.65029213576407,72.3178962078693,178.26674810233567,2.4259268715188855,3.7482963574459998,0.22989547064528312,25.92627438160175,201.5257649009124,422.278776710881,781.413299785898,1253.4051062396538
2025-12-02 00:00:41,1448.4864994557965,889.4060662996949,1.1934542853620527,3.535260170030493,255.0653211329758,48.253331378262104,75.00758644988679,175.0334170197175,2.169344134113527,3.961647823124529,0.18227095553867556,25.33128806742189,199.01664790588092,434.64800473976584,768.1074330436222,1250.2190577987599
2025-12-02 00:00:42,1456.3070266690831,897.0146702897182,1.1341765017221581,3.4318493815985884,247.86332624409386,46.37057623358644,71.33987558052692,182.35665419699262,2.84930488777756,3.7934732532094966,0.09203555414345543,25.923264448571995,192.5079428770809,427.28326702812797,787.9481813820754,1250.7183858132028
2025-12-02 00:00:43,1454.758548397538,913.0054604439222,1.200547546875135,3.368043060076593,248.44066281346332,49.35005101385129,69.61067843880885,186.26024591177122,2.5927696551511663,3.8277636488079105,0.14130678273553735,25.412981685571403,204.2821692912556,421.54351534506566,795.0148906562074,1248.1738023815496
2025-12-02 00:00:44,1448.6594977728516,892.2813786404819,1.1516561068723916,3.524731545403193,255.85299076000967,48.27267064637863,69.34292552109008,181.55877900992735,2.4836410515340934,4.060324137780855,0.13976385186669285,26.185491857646266,202.40528647794534,408.1896353990471,763.5376806609144,1248.853059439011
2025-12-02 00:00:45,1449.5705748182672,901.6791510896171,1.1785235537941916,3.4616801167925217,248.64180234863522,51.60688575323002,71.72310683659164,178.64645039834764,2.760200200264361,3.9162373860902813,0.15363869140649233,26.26723801801395,195.91839673143505,436.9228288067819,768.9508981313584,1252.6416370704835
2025-12-02 00:00:46,1442.838429060471,899.3040966044044,1.181268786938621,3.3405192850490315,249.32820573367545,48.90361876170698,70.75023020432374,186.28320369586373,2.544890865695234,4.058568163030378,0.14526763669671952,25.66946394056032,203.34165564758845,423.60109162570706,791.5227242261687,1255.2551903751444
2025-12-02 00:00:47,1447.4161064828972,908.6269048464612,1.1905277281336548,3.5395168513702373,247.04168621990559,51.265943583816,74.19123606379195,180.57801023394967,2.72777018236248,3.6774338634265784,0.09812730740618258,26.299476082831706,201.75110295113717,407.2029078939195,798.1087649654172,1247.747705171023
2025-12-02 00:00:48,1437.356292743742,891.1559128436112,1.190053460176496,3.3935302771075984,254.7834829633481,51.937739479828004,70.20974326785787,177.40888020692967,2.4557852074040687,3.981929521891771,0.1522930172588854,25.86432289541979,201.05865590168867,399.831360484208,787.3936892121104,1235.5254959898316
2025-12-02 00:00:49,1448.42050896777,894.8951739322864,1.184723083473795,3.446496899685709,248.89380080786017,50.441844497933666,71.30465559751407,177.8795374781859,2.1749773050933503,3.7977322184034934,0.1949449843371491,25.75160402775082,201.04827965757426,419.9062412938439,774.03566469066,1253.797856175977
2025-12-02 00:00:50,1457.395925070749,906.7396885736954,1.1120086621169674,3.4078422912774693,254.3262679965596,48.14022387047768,71.7895475604659,182.0008685419748,2.4416670630576682,3.709841776676439,0.18123812573944317,26.169863731121534,205.97601514009074,422.3618665036646,787.3760448202252,1256.6933938777267
2025-12-02 00:00:51,1441.7978304817213,892.1294835324361,1.1770140277856498,3.4224067774038365,255.02760721003938,49.634910855696454,72.13188016935987,179.2198215743225,2.7614476368419094,3.832093874999908,0.12043016179449893,25.874057709398986,194.14956340007626,425.5200961193225,790.2143790648631,1243.8038816106016
2025-12-02 00:00:52,1448.9004489376794,897.1726660635154,1.1855083546826979,3.564969990958963,262.08195784415517,50.258947716706615,67.21093384505731,177.78008415838323,2.540594279420201,4.100090003836208,0.21497205694398733,26.5271710388561,201.08975278262403,431.96492595449854,784.9556687330181,1259.427592083546
2025-12-02 00:00:53,1459.7930087135321,896.8767499026835,1.173808287001607,3.510255249185325,254.9437362851385,50.705519198491956,67.03526804787815,180.6203620769178,2.462359327436604,4.353454503190937,0.3156215731217423,25.801754739397833,196.64572033020715,411.1026485733319,778.8811154184295,1251.7210269360019
2025-12-02 00:00:54,1456.1478157493202,902.5799113271838,1.1860463766920555,3.331981375135323,258.2445763841012,48.91101640804668,70.40754162634433,178.3571285257721,2.4148448944626013,4.24698836372338,0.17325177634162836,25.9006680729205,199.65020511713118,413.4696060580792,791.2978826758144,1254.190861557966
2025-12-02 00:00:55,1443.9433185193207,899.6128739221272,1.2666977739374747,3.5239887472940485,251.97952602166217,47.76523687148078,74.05226213857216,192.72738100732184,2.340241919487377,4.207834047234648,0.09613304711722039,26.97949207480336,204.4330227415204,424.50073884976786,778.9716678940639,1247.6638670773116
2025-12-02 00:00:56,1442.8760559915702,910.4091439973182,1.2105249089090466,3.551542715177891,235.69997094930795,47.2289673770194,66.49901634540193,184.59854778858005,2.5900977580146978,3.7562380035963843,0.2221043491254625,25.353727752123465,197.5647341636286,429.8073895022125,782.7652432192788,1243.432265758369
2025-12-02 00:00:57,1439.285598295697,887.7916193910524,1.2236764523459247,3.4772364833214766,247.20491938410152,47.586568742352604,68.98310517375326,184.4072450433855,2.6999731282712642,3.759006601401463,0.17771346098721505,26.160635372238122,193.90933910118213,404.3292498684555,784.1400416315468,1248.0500492451772
2025-12-02 00:00:58,1462.7649971610997,912.0375953182612,1.3646305955719609,3.554199210487185,244.7049000729053,48.653417397538824,71.09975161220878,184.40314228091836,2.5061003346726163,3.5204251105503452,0.1555098803029969,25.95544223545231,193.853808318453,426.0515833650201,785.0985951581731,1243.3079887984559
2025-12-02 00:00:59,1450.4696078737882,896.2951558928455,1.1767505916252359,3.407531753006069,245.98328568788025,49.09565230185298,75.64268162469256,179.35225099813067,2.15257451559112,3.922875570735915,0.15377219496823472,26.27779375701768,201.2475683252372,437.12370434721,789.3474016508305,1255.1950169101597
